"CustomerID","LifeTime_Value"
CUST015536,3100.51
CUST023339,3100.2599999999998
CUST037947,3100.19
CUST034723,3100.15
CUST034148,3099.8
CUST022305,3099.67
CUST007109,3099.55
CUST025609,3099.47
CUST013339,3099.33
CUST036262,3099.27
CUST040191,3099.26
CUST042758,3099.21
CUST032346,3099.13
CUST003076,3099.0899999999997
CUST034737,3099.0
CUST002954,3098.79
CUST000204,3098.64
CUST014742,3098.61
CUST034335,3098.4
CUST048917,3098.37
CUST031484,3098.08
CUST006767,3097.8199999999997
CUST045171,3097.4
CUST044709,3097.31
CUST020883,3097.04
CUST007137,3096.89
CUST037256,3096.83
CUST044138,3096.72
CUST000486,3096.71
CUST033492,3096.6499999999996
CUST033628,3096.57
CUST042624,3096.56
CUST015246,3096.55
CUST020517,3096.34
CUST035539,3096.3
CUST031243,3096.15
CUST019111,3095.7999999999997
CUST035636,3095.66
CUST006201,3095.48
CUST006777,3095.3900000000003
CUST017678,3095.3100000000004
CUST025302,3095.29
CUST002523,3095.1400000000003
CUST029599,3095.06
CUST034020,3094.89
CUST004557,3094.3199999999997
CUST003420,3094.31
CUST034376,3094.25
CUST012794,3094.15
CUST017369,3094.1400000000003
CUST046500,3094.11
CUST010320,3093.87
CUST049291,3093.86
CUST000718,3093.8100000000004
CUST033087,3093.81
CUST028019,3093.52
CUST049421,3093.46
CUST015880,3093.31
CUST008594,3093.29
CUST024532,3093.24
CUST032815,3093.1800000000003
CUST019047,3093.13
CUST012645,3093.1
CUST048003,3093.05
CUST011761,3093.05
CUST043954,3092.95
CUST044897,3092.8599999999997
CUST043324,3092.72
CUST037394,3092.4300000000003
CUST011820,3092.2599999999998
CUST010530,3092.17
CUST030144,3092.02
CUST001618,3092.02
CUST024958,3092.0
CUST014325,3091.56
CUST046175,3091.51
CUST019934,3091.49
CUST011941,3091.19
CUST000725,3091.11
CUST048299,3090.94
CUST029999,3090.8
CUST043779,3090.67
CUST002070,3090.65
CUST034642,3090.63
CUST038320,3090.5
CUST020964,3090.42
CUST001311,3090.3399999999997
CUST041586,3090.08
CUST015593,3090.05
CUST034463,3089.73
CUST029126,3089.33
CUST015098,3089.1200000000003
CUST022030,3089.0200000000004
CUST017521,3088.72
CUST028208,3088.6
CUST010523,3088.3
CUST034779,3088.1499999999996
CUST010151,3088.09
CUST008822,3087.95
CUST026478,3087.7200000000003
CUST028860,3087.67
CUST043177,3087.4
CUST014201,3087.16
CUST009968,3087.0699999999997
CUST017807,3086.98
CUST015817,3086.92
CUST016161,3086.71
CUST012208,3086.4700000000003
CUST011045,3086.38
CUST018668,3086.22
CUST033958,3086.1000000000004
CUST018086,3086.0
CUST009252,3085.89
CUST038022,3085.87
CUST036590,3085.61
CUST024591,3085.37
CUST042645,3085.13
CUST018429,3085.01
CUST025531,3084.5
CUST038209,3084.35
CUST047690,3084.3100000000004
CUST038159,3084.06
CUST034169,3083.95
CUST002069,3083.9
CUST045339,3083.7799999999997
CUST000871,3083.76
CUST020801,3083.29
CUST022839,3083.13
CUST032802,3082.75
CUST039563,3082.56
CUST044670,3082.4700000000003
CUST018578,3082.41
CUST018372,3082.2799999999997
CUST044877,3082.03
CUST010812,3081.99
CUST020498,3081.7400000000002
CUST005895,3081.6899999999996
CUST049611,3081.6099999999997
CUST012318,3081.57
CUST025649,3081.48
CUST031120,3081.37
CUST043477,3081.2799999999997
CUST009784,3081.25
CUST009108,3081.1499999999996
CUST002576,3081.0299999999997
CUST039390,3080.8500000000004
CUST024164,3080.8500000000004
CUST003575,3080.84
CUST022939,3080.63
CUST022326,3080.0099999999998
CUST008915,3079.98
CUST001601,3079.89
CUST012193,3079.75
CUST029935,3079.7200000000003
CUST026053,3079.6899999999996
CUST039953,3079.18
CUST034570,3079.0
CUST033358,3078.87
CUST045341,3078.66
CUST004840,3078.13
CUST014837,3078.06
CUST026038,3077.87
CUST007754,3077.7
CUST015285,3077.33
CUST026832,3077.29
CUST017172,3077.1499999999996
CUST037259,3077.12
CUST025927,3076.9700000000003
CUST002920,3076.94
CUST046877,3076.9
CUST039087,3076.78
CUST049812,3076.67
CUST016845,3076.62
CUST012415,3076.62
CUST035603,3076.5299999999997
CUST047250,3076.44
CUST031323,3076.44
CUST023461,3076.41
CUST026346,3076.3
CUST006806,3076.21
CUST011914,3076.15
CUST004028,3076.15
CUST009259,3075.93
CUST037308,3075.63
CUST028028,3075.27
CUST049807,3075.0800000000004
CUST032119,3075.0200000000004
CUST047014,3074.84
CUST002660,3074.8300000000004
CUST012014,3074.78
CUST009286,3074.69
CUST022265,3074.56
CUST026355,3074.5099999999998
CUST013240,3073.92
CUST004002,3073.85
CUST027043,3073.84
CUST028437,3073.81
CUST005240,3073.78
CUST028872,3073.75
CUST000112,3073.67
CUST006172,3073.5
CUST031629,3073.42
CUST001724,3073.37
CUST010770,3073.36
CUST046784,3073.26
CUST049696,3073.08
CUST022557,3072.9700000000003
CUST037733,3072.44
CUST011030,3072.23
CUST028946,3072.18
CUST003370,3072.03
CUST041113,3071.9300000000003
CUST022615,3071.92
CUST010640,3071.92
CUST020510,3071.44
CUST033325,3071.3199999999997
CUST033598,3071.27
CUST010686,3071.2
CUST003768,3071.16
CUST035005,3071.15
CUST027971,3071.14
CUST028646,3071.06
CUST019783,3070.98
CUST009557,3070.77
CUST000373,3070.69
CUST019710,3070.58
CUST023885,3070.55
CUST032518,3070.52
CUST016557,3070.3
CUST011836,3070.08
CUST018741,3069.52
CUST045923,3069.05
CUST011117,3068.95
CUST003921,3068.86
CUST017372,3068.64
CUST006333,3068.55
CUST009380,3068.52
CUST047714,3068.45
CUST004797,3068.17
CUST016421,3067.93
CUST039300,3067.72
CUST027871,3067.59
CUST047625,3067.42
CUST009760,3066.77
CUST002442,3066.6
CUST019609,3066.56
CUST019989,3066.48
CUST020224,3066.23
CUST011243,3066.02
CUST019378,3065.95
CUST031990,3065.8199999999997
CUST016324,3065.65
CUST040184,3065.6099999999997
CUST011801,3065.48
CUST010010,3065.27
CUST011918,3065.19
CUST026105,3064.64
CUST036322,3064.54
CUST008238,3064.41
CUST043546,3064.2
CUST013321,3064.12
CUST042950,3064.01
CUST015397,3063.96
CUST020923,3063.57
CUST017420,3063.49
CUST049236,3063.42
CUST021536,3063.39
CUST016661,3063.34
CUST043952,3063.25
CUST003899,3062.88
CUST039494,3062.86
CUST005825,3062.64
CUST001662,3062.55
CUST035963,3062.39
CUST010657,3062.23
CUST017799,3061.88
CUST049266,3061.77
CUST036903,3061.25
CUST032643,3061.19
CUST045935,3061.0299999999997
CUST034824,3061.02
CUST013710,3060.96
CUST016574,3060.95
CUST040736,3060.67
CUST008720,3060.57
CUST013911,3060.48
CUST018358,3060.34
CUST029129,3060.01
CUST018446,3059.91
CUST011144,3059.65
CUST007386,3059.64
CUST029864,3059.6
CUST024852,3059.16
CUST045668,3059.07
CUST041858,3058.93
CUST010854,3058.93
CUST037773,3058.8
CUST010737,3058.6499999999996
CUST017688,3058.6400000000003
CUST039940,3058.6
CUST045454,3058.5299999999997
CUST047660,3058.35
CUST042289,3058.19
CUST029045,3058.09
CUST037665,3058.07
CUST016748,3057.88
CUST013591,3057.55
CUST044194,3057.5099999999998
CUST047099,3057.19
CUST011607,3057.18
CUST048170,3056.97
CUST026944,3056.75
CUST048878,3056.45
CUST042848,3056.3500000000004
CUST009479,3056.27
CUST006533,3056.2
CUST009976,3056.16
CUST046086,3055.8599999999997
CUST039313,3055.66
CUST028285,3055.56
CUST015194,3055.4500000000003
CUST032219,3055.37
CUST031436,3055.2400000000002
CUST034446,3054.9
CUST003735,3054.83
CUST018361,3054.5299999999997
CUST002068,3054.36
CUST049976,3054.2599999999998
CUST019239,3054.1299999999997
CUST030786,3053.69
CUST021135,3053.49
CUST007319,3053.2200000000003
CUST032943,3053.18
CUST011240,3053.18
CUST022680,3053.0699999999997
CUST030102,3052.82
CUST036988,3052.64
CUST026366,3052.11
CUST010492,3052.08
CUST046411,3052.0499999999997
CUST016837,3052.04
CUST019269,3051.57
CUST020149,3051.5600000000004
CUST024936,3051.2
CUST001687,3050.97
CUST042395,3050.9
CUST047230,3050.84
CUST026998,3050.61
CUST040444,3050.41
CUST008654,3050.3100000000004
CUST022209,3050.25
CUST048539,3050.24
CUST048620,3049.89
CUST037709,3049.7400000000002
CUST013334,3049.58
CUST037165,3049.45
CUST007112,3049.41
CUST029727,3049.2200000000003
CUST022780,3049.18
CUST049655,3049.0
CUST024671,3048.86
CUST028807,3048.75
CUST022992,3048.69
CUST049232,3048.62
CUST040816,3048.2400000000002
CUST008773,3048.2
CUST022230,3047.9900000000002
CUST001919,3047.65
CUST001296,3047.3
CUST021257,3047.12
CUST024573,3047.03
CUST025709,3046.82
CUST026924,3046.54
CUST037681,3046.16
CUST000229,3046.15
CUST022291,3046.13
CUST021579,3045.77
CUST037296,3045.6800000000003
CUST001034,3045.57
CUST036351,3045.2
CUST027783,3045.16
CUST010810,3045.01
CUST035693,3044.96
CUST011122,3044.85
CUST005565,3044.51
CUST007015,3044.1
CUST043780,3043.7599999999998
CUST004180,3043.7599999999998
CUST038636,3043.36
CUST001963,3043.35
CUST014850,3042.92
CUST009616,3042.86
CUST037176,3042.68
CUST006496,3042.57
CUST034659,3042.5299999999997
CUST030433,3042.27
CUST002855,3042.2400000000002
CUST011209,3042.04
CUST007221,3041.6800000000003
CUST039287,3041.55
CUST041243,3041.4799999999996
CUST021942,3041.42
CUST002345,3041.39
CUST005507,3041.16
CUST012878,3040.35
CUST045033,3040.34
CUST048691,3040.25
CUST045354,3040.13
CUST011507,3040.0
CUST022805,3039.91
CUST026434,3039.7000000000003
CUST046449,3039.58
CUST027266,3039.26
CUST005031,3039.2
CUST018020,3039.16
CUST009906,3039.09
CUST025183,3039.07
CUST025141,3039.05
CUST033747,3038.66
CUST029087,3038.19
CUST004562,3037.9700000000003
CUST019918,3037.95
CUST033102,3037.74
CUST010662,3037.73
CUST045680,3037.71
CUST038895,3037.63
CUST014628,3037.5299999999997
CUST043568,3037.3199999999997
CUST012823,3036.44
CUST006796,3036.3
CUST028688,3036.27
CUST022086,3036.1800000000003
CUST009704,3035.7400000000002
CUST038124,3035.5
CUST019351,3035.4300000000003
CUST034186,3035.2799999999997
CUST017926,3035.16
CUST048100,3035.1200000000003
CUST036802,3034.8900000000003
CUST042795,3034.86
CUST005798,3034.76
CUST023525,3034.38
CUST016635,3034.17
CUST035519,3034.15
CUST039350,3034.14
CUST010739,3034.01
CUST014973,3033.97
CUST034927,3033.86
CUST044919,3033.62
CUST034052,3033.6
CUST002739,3033.44
CUST047110,3033.12
CUST046328,3033.0499999999997
CUST020543,3032.87
CUST035639,3032.85
CUST030382,3032.85
CUST041284,3032.75
CUST046930,3032.6800000000003
CUST006816,3032.67
CUST045064,3032.48
CUST028716,3032.0
CUST043746,3031.68
CUST023249,3031.67
CUST030400,3031.36
CUST018805,3031.35
CUST047351,3031.12
CUST021954,3031.03
CUST037577,3031.01
CUST046024,3030.85
CUST021108,3030.68
CUST025454,3030.4300000000003
CUST027419,3030.4
CUST024627,3030.34
CUST015063,3030.2
CUST036928,3030.13
CUST034526,3029.92
CUST028678,3029.7
CUST002115,3029.61
CUST008158,3029.44
CUST028896,3029.3
CUST033399,3029.29
CUST046304,3029.2200000000003
CUST049863,3029.07
CUST016547,3029.02
CUST031479,3028.63
CUST008256,3028.63
CUST016066,3028.57
CUST043042,3028.5499999999997
CUST041185,3028.54
CUST001160,3028.45
CUST029668,3028.2799999999997
CUST003923,3028.17
CUST033322,3028.08
CUST011138,3027.7599999999998
CUST016863,3027.64
CUST025333,3027.51
CUST022733,3027.5
CUST018602,3027.44
CUST022091,3027.2799999999997
CUST004690,3027.13
CUST039396,3026.78
CUST006722,3026.5299999999997
CUST004914,3026.49
CUST049707,3026.38
CUST048871,3026.33
CUST034296,3026.21
CUST039758,3026.2
CUST018908,3025.96
CUST015166,3025.8199999999997
CUST044846,3025.51
CUST012183,3025.39
CUST019813,3025.0099999999998
CUST017226,3024.98
CUST024589,3024.91
CUST002279,3024.88
CUST004829,3024.87
CUST016351,3024.82
CUST029253,3024.73
CUST015354,3024.2
CUST005810,3024.16
CUST015363,3024.13
CUST042450,3023.87
CUST007826,3023.75
CUST015379,3023.7200000000003
CUST042307,3023.43
CUST032591,3023.36
CUST015848,3023.33
CUST042406,3023.28
CUST002522,3023.27
CUST040628,3023.2
CUST037446,3022.98
CUST005194,3022.73
CUST021731,3022.63
CUST020177,3022.58
CUST042974,3022.56
CUST043877,3022.5
CUST041857,3022.41
CUST029618,3022.3599999999997
CUST013931,3022.21
CUST004188,3022.14
CUST016465,3021.98
CUST006366,3021.59
CUST006212,3021.59
CUST045947,3021.09
CUST038069,3020.76
CUST040244,3020.7
CUST048944,3020.69
CUST049410,3020.66
CUST027147,3020.66
CUST042880,3020.27
CUST046799,3020.09
CUST028462,3019.86
CUST028314,3019.8199999999997
CUST044255,3019.81
CUST000197,3019.76
CUST028063,3019.58
CUST044617,3019.34
CUST032016,3018.91
CUST017090,3018.81
CUST016842,3018.52
CUST010828,3018.49
CUST013347,3018.4
CUST008965,3018.26
CUST002905,3017.9700000000003
CUST026075,3017.96
CUST048264,3017.86
CUST010989,3017.77
CUST008453,3017.74
CUST035091,3017.67
CUST041729,3017.44
CUST011043,3017.39
CUST007122,3017.34
CUST034121,3017.27
CUST027329,3017.27
CUST013322,3017.25
CUST028368,3017.08
CUST030563,3017.04
CUST022959,3017.02
CUST031154,3016.96
CUST009298,3016.8
CUST011764,3016.55
CUST021232,3016.25
CUST048702,3016.01
CUST034345,3016.01
CUST020318,3015.76
CUST038845,3015.67
CUST000595,3015.5499999999997
CUST007249,3015.13
CUST005320,3014.95
CUST011465,3014.92
CUST004136,3014.6800000000003
CUST003447,3014.68
CUST006878,3014.58
CUST008166,3013.8599999999997
CUST015271,3013.8
CUST011484,3013.66
CUST003737,3013.21
CUST010967,3013.2
CUST000521,3013.17
CUST003784,3012.98
CUST033096,3012.94
CUST043858,3012.48
CUST003581,3012.24
CUST046708,3011.99
CUST037127,3011.98
CUST019211,3011.92
CUST014629,3011.86
CUST031704,3011.75
CUST033275,3011.67
CUST016996,3011.4700000000003
CUST017228,3010.84
CUST036393,3010.83
CUST049652,3010.79
CUST049535,3010.67
CUST027464,3010.08
CUST023304,3010.04
CUST021151,3009.91
CUST015457,3009.78
CUST028708,3009.62
CUST005989,3009.62
CUST039544,3009.45
CUST041161,3009.26
CUST037357,3008.84
CUST008620,3008.62
CUST004177,3008.14
CUST026032,3008.12
CUST025097,3008.1
CUST008607,3007.55
CUST004263,3007.37
CUST012628,3007.3
CUST023581,3007.08
CUST028463,3007.04
CUST044300,3006.94
CUST019983,3006.94
CUST014468,3006.92
CUST045050,3006.8100000000004
CUST002241,3006.47
CUST036565,3006.46
CUST014430,3006.38
CUST009090,3006.08
CUST028475,3006.02
CUST025845,3005.99
CUST040547,3005.85
CUST010816,3005.71
CUST005024,3005.7
CUST002093,3005.67
CUST047799,3005.54
CUST023410,3005.4500000000003
CUST021972,3005.36
CUST035725,3005.3
CUST026439,3005.02
CUST002225,3004.89
CUST018734,3004.83
CUST003032,3004.82
CUST049573,3004.61
CUST038174,3004.56
CUST028046,3004.23
CUST029200,3004.22
CUST036040,3004.1800000000003
CUST007101,3004.05
CUST006804,3003.99
CUST043991,3003.71
CUST007301,3003.48
CUST041587,3003.45
CUST022661,3003.37
CUST042719,3003.1099999999997
CUST024631,3002.89
CUST044168,3002.86
CUST016891,3002.79
CUST009141,3002.38
CUST041627,3002.29
CUST000082,3002.29
CUST009941,3002.1600000000003
CUST040856,3002.13
CUST013009,3001.75
CUST013012,3001.65
CUST047435,3001.54
CUST046169,3001.5299999999997
CUST038432,3001.52
CUST031408,3001.43
CUST024279,3001.33
CUST006499,3000.67
CUST011784,3000.64
CUST009842,3000.6
CUST035080,3000.2699999999995
CUST023174,3000.23
CUST037959,3000.15
CUST040357,3000.06
CUST031262,3000.04
CUST019443,3000.04
CUST033636,2999.8999999999996
CUST039015,2999.75
CUST038521,2999.53
CUST024933,2999.1
CUST016543,2998.67
CUST040732,2998.56
CUST025090,2998.45
CUST035874,2997.92
CUST004039,2997.85
CUST021036,2997.53
CUST040912,2997.52
CUST045673,2997.27
CUST013816,2997.23
CUST026429,2997.05
CUST007264,2997.02
CUST016555,2996.8999999999996
CUST017164,2996.85
CUST013840,2996.75
CUST035941,2996.53
CUST045236,2996.1099999999997
CUST001761,2995.8700000000003
CUST024231,2995.82
CUST013441,2995.7799999999997
CUST044982,2995.72
CUST012391,2995.4700000000003
CUST005946,2995.42
CUST006329,2995.35
CUST007426,2995.06
CUST033810,2995.03
CUST008022,2994.91
CUST035673,2994.7999999999997
CUST023820,2994.34
CUST022446,2994.1800000000003
CUST036006,2994.04
CUST022244,2993.91
CUST044365,2993.75
CUST047349,2993.6800000000003
CUST008974,2993.58
CUST003187,2993.51
CUST006386,2993.4
CUST022796,2993.25
CUST043810,2993.2
CUST043863,2993.03
CUST028110,2992.82
CUST018221,2992.43
CUST028350,2992.42
CUST034380,2992.19
CUST047642,2992.13
CUST008804,2992.13
CUST043781,2992.01
CUST038039,2991.85
CUST049708,2991.65
CUST017679,2991.36
CUST003885,2990.7999999999997
CUST038457,2990.48
CUST003155,2990.24
CUST001358,2990.19
CUST046929,2990.04
CUST012377,2990.04
CUST008555,2989.91
CUST014615,2989.88
CUST048671,2989.7400000000002
CUST011028,2989.7000000000003
CUST026886,2989.57
CUST011803,2989.51
CUST049104,2989.29
CUST032705,2989.18
CUST014754,2989.09
CUST039660,2989.0800000000004
CUST042142,2989.05
CUST036399,2988.98
CUST009671,2988.97
CUST048001,2988.78
CUST028396,2988.61
CUST012840,2987.7
CUST003942,2987.5699999999997
CUST015511,2987.5299999999997
CUST043238,2987.52
CUST022000,2987.35
CUST024327,2987.33
CUST040545,2987.13
CUST023988,2987.06
CUST012236,2987.03
CUST009903,2986.9700000000003
CUST029904,2986.92
CUST037273,2986.78
CUST047806,2986.76
CUST024220,2986.75
CUST048824,2986.45
CUST047156,2986.45
CUST012920,2986.38
CUST008333,2986.3599999999997
CUST038084,2986.2999999999997
CUST040603,2986.24
CUST001439,2986.23
CUST041248,2986.13
CUST013294,2986.11
CUST028637,2986.1099999999997
CUST005257,2986.1099999999997
CUST036537,2985.88
CUST004611,2985.67
CUST013186,2985.37
CUST037211,2985.1800000000003
CUST041165,2985.06
CUST029515,2984.79
CUST010780,2984.24
CUST029625,2984.01
CUST035055,2984.0
CUST019872,2983.8
CUST026371,2983.55
CUST019890,2983.51
CUST041443,2983.5
CUST041631,2983.47
CUST001216,2983.3
CUST023000,2983.2999999999997
CUST027821,2983.27
CUST001965,2983.23
CUST030053,2983.21
CUST014587,2982.9900000000002
CUST024089,2982.71
CUST014261,2982.5699999999997
CUST033685,2982.56
CUST019326,2982.46
CUST018386,2982.34
CUST018091,2982.2799999999997
CUST012243,2982.21
CUST013042,2982.19
CUST042522,2982.1800000000003
CUST008473,2982.16
CUST004910,2981.9
CUST030518,2981.8900000000003
CUST018980,2981.71
CUST010036,2981.6499999999996
CUST035215,2981.5899999999997
CUST046284,2981.52
CUST018273,2981.51
CUST032799,2981.49
CUST032052,2981.23
CUST014840,2981.05
CUST041386,2980.98
CUST002010,2980.8
CUST043901,2980.76
CUST015776,2980.6
CUST020012,2980.46
CUST049254,2980.29
CUST047307,2980.17
CUST038156,2980.05
CUST030588,2979.9700000000003
CUST032789,2979.83
CUST017331,2979.82
CUST035152,2979.7
CUST005889,2979.64
CUST030659,2979.62
CUST009415,2979.46
CUST036089,2979.24
CUST022403,2979.23
CUST049584,2979.12
CUST022057,2979.12
CUST004724,2979.11
CUST043621,2979.06
CUST022450,2978.83
CUST011049,2978.67
CUST026102,2978.59
CUST002886,2978.59
CUST012551,2978.55
CUST010272,2978.54
CUST004509,2978.39
CUST042025,2978.23
CUST017621,2978.0699999999997
CUST025952,2977.81
CUST042035,2977.8
CUST033051,2977.67
CUST027276,2977.45
CUST003988,2977.33
CUST003312,2977.21
CUST033991,2977.1099999999997
CUST032260,2976.98
CUST025647,2976.9700000000003
CUST024402,2976.55
CUST049855,2976.2200000000003
CUST028969,2976.1499999999996
CUST038821,2976.13
CUST042788,2975.98
CUST016528,2975.7
CUST012411,2975.69
CUST011793,2975.52
CUST025069,2974.96
CUST009129,2974.9399999999996
CUST012372,2974.8199999999997
CUST015134,2974.62
CUST011290,2974.54
CUST048133,2974.38
CUST014195,2973.88
CUST012695,2973.8100000000004
CUST039290,2973.81
CUST045727,2973.6800000000003
CUST049916,2973.66
CUST013628,2973.57
CUST047373,2973.56
CUST030262,2973.55
CUST033495,2973.3700000000003
CUST049509,2972.8700000000003
CUST031377,2972.64
CUST001513,2972.63
CUST041527,2972.02
CUST017594,2971.6
CUST012368,2971.51
CUST038446,2971.41
CUST034160,2971.32
CUST026842,2970.9700000000003
CUST038062,2970.94
CUST004784,2970.7400000000002
CUST010070,2970.41
CUST020608,2970.38
CUST005856,2970.11
CUST023205,2970.07
CUST020180,2969.75
CUST005824,2969.74
CUST027495,2969.66
CUST005605,2969.6499999999996
CUST039482,2969.64
CUST032478,2969.4300000000003
CUST001713,2969.23
CUST046953,2969.05
CUST046958,2968.99
CUST005030,2968.7
CUST038765,2968.4900000000002
CUST021539,2968.47
CUST048767,2968.08
CUST037617,2968.04
CUST026900,2967.92
CUST012750,2967.8
CUST041568,2967.64
CUST025966,2967.59
CUST005126,2967.53
CUST036538,2967.49
CUST006360,2967.08
CUST045423,2966.9
CUST001401,2966.74
CUST024080,2966.51
CUST034617,2966.5
CUST011410,2966.46
CUST029478,2966.4500000000003
CUST011303,2966.39
CUST009833,2966.16
CUST003166,2966.13
CUST003080,2965.97
CUST015570,2965.89
CUST044582,2965.7400000000002
CUST030367,2965.6800000000003
CUST023473,2965.5499999999997
CUST045487,2965.41
CUST014865,2965.35
CUST028632,2965.33
CUST029496,2965.2
CUST032296,2964.7400000000002
CUST036781,2964.56
CUST016720,2964.4300000000003
CUST000824,2964.11
CUST031011,2964.1099999999997
CUST037927,2964.0699999999997
CUST005463,2963.9900000000002
CUST027182,2963.73
CUST048101,2963.68
CUST009954,2963.6200000000003
CUST046513,2963.13
CUST011321,2963.11
CUST020094,2963.09
CUST035776,2963.05
CUST032663,2962.88
CUST016584,2962.74
CUST032771,2962.5
CUST014419,2962.24
CUST036117,2962.02
CUST046202,2961.99
CUST027804,2961.86
CUST021519,2961.8
CUST034562,2961.74
CUST021953,2961.63
CUST011452,2961.24
CUST033727,2960.7
CUST021001,2960.46
CUST039531,2960.1
CUST033405,2959.98
CUST005324,2959.7
CUST022692,2959.57
CUST001444,2959.57
CUST037352,2959.15
CUST024418,2959.0099999999998
CUST023901,2959.0
CUST047482,2958.97
CUST003576,2958.81
CUST031223,2958.68
CUST031096,2958.6
CUST023514,2958.28
CUST003469,2958.27
CUST015685,2958.25
CUST035709,2958.16
CUST037536,2958.12
CUST033860,2957.95
CUST009985,2957.78
CUST001426,2957.64
CUST014091,2957.6099999999997
CUST023433,2957.49
CUST027075,2957.41
CUST015145,2956.62
CUST010020,2956.4
CUST048108,2956.39
CUST017244,2955.99
CUST026927,2955.96
CUST017548,2955.84
CUST016062,2955.7700000000004
CUST031577,2955.5699999999997
CUST032446,2955.46
CUST032999,2955.36
CUST020935,2955.2999999999997
CUST000847,2955.2200000000003
CUST004652,2955.16
CUST033343,2955.15
CUST020984,2954.54
CUST039324,2954.42
CUST009611,2954.15
CUST049738,2954.09
CUST045844,2954.0600000000004
CUST049264,2953.9100000000003
CUST040770,2953.87
CUST039289,2953.8300000000004
CUST037238,2953.51
CUST021869,2953.45
CUST010982,2953.18
CUST040884,2953.07
CUST018275,2952.5299999999997
CUST010308,2951.5
CUST035615,2951.4700000000003
CUST030147,2950.98
CUST003204,2950.95
CUST013073,2950.94
CUST029562,2950.88
CUST038592,2950.86
CUST006313,2950.86
CUST049930,2950.69
CUST003176,2950.42
CUST033831,2950.26
CUST012720,2950.26
CUST044001,2949.67
CUST028180,2949.33
CUST037258,2949.06
CUST046188,2949.01
CUST029407,2948.96
CUST013956,2948.86
CUST027595,2948.81
CUST013333,2948.57
CUST032524,2948.47
CUST047455,2948.42
CUST015705,2948.3999999999996
CUST042665,2948.37
CUST034170,2948.29
CUST012454,2948.16
CUST000894,2948.1
CUST042925,2948.01
CUST010085,2948.0
CUST047921,2947.86
CUST025832,2947.8
CUST049576,2947.7
CUST007297,2947.67
CUST039392,2947.61
CUST031125,2947.37
CUST003697,2946.9
CUST037354,2946.8100000000004
CUST002007,2946.73
CUST022850,2946.69
CUST047100,2946.29
CUST042459,2946.12
CUST003676,2946.06
CUST034360,2945.79
CUST008460,2945.71
CUST046021,2945.33
CUST009830,2945.2
CUST002497,2945.0
CUST040754,2944.86
CUST037263,2944.71
CUST004312,2944.16
CUST011822,2944.08
CUST009293,2944.05
CUST038882,2944.0299999999997
CUST048645,2944.0
CUST039203,2943.96
CUST045603,2943.68
CUST030830,2943.52
CUST010061,2943.39
CUST023228,2943.29
CUST003673,2943.05
CUST007631,2942.94
CUST017037,2942.92
CUST042982,2942.91
CUST000119,2942.56
CUST001372,2942.55
CUST046498,2942.48
CUST007344,2942.4
CUST016851,2942.31
CUST040948,2942.29
CUST027489,2942.2
CUST002099,2942.19
CUST030668,2941.91
CUST001680,2941.6200000000003
CUST033292,2941.57
CUST038606,2941.37
CUST006294,2941.2799999999997
CUST011840,2940.67
CUST036428,2940.63
CUST010638,2940.6099999999997
CUST040437,2940.48
CUST045228,2940.31
CUST024981,2940.29
CUST048741,2940.21
CUST029433,2940.1800000000003
CUST042073,2939.9900000000002
CUST016794,2939.8900000000003
CUST042505,2939.83
CUST049247,2939.58
CUST026781,2939.5699999999997
CUST036284,2939.54
CUST022120,2939.54
CUST016777,2939.48
CUST010613,2939.25
CUST013489,2939.0
CUST032148,2938.78
CUST000766,2938.71
CUST048244,2938.44
CUST041939,2938.31
CUST025608,2938.04
CUST016491,2938.0
CUST037293,2937.73
CUST045481,2937.6099999999997
CUST005435,2937.54
CUST001082,2937.54
CUST021473,2936.72
CUST037678,2936.71
CUST008252,2936.23
CUST005379,2936.22
CUST000158,2935.98
CUST024406,2935.86
CUST007163,2935.7299999999996
CUST041387,2935.67
CUST012559,2935.4199999999996
CUST038395,2935.31
CUST000166,2935.2799999999997
CUST010098,2935.1800000000003
CUST047294,2935.1
CUST044449,2935.02
CUST042006,2934.63
CUST024716,2934.51
CUST045488,2934.32
CUST002717,2934.3
CUST036424,2934.06
CUST020332,2934.0
CUST031958,2933.9700000000003
CUST004660,2933.9500000000003
CUST045642,2933.92
CUST014141,2933.7200000000003
CUST046197,2933.56
CUST020107,2933.52
CUST032464,2933.38
CUST030643,2933.3399999999997
CUST020307,2933.26
CUST035640,2933.05
CUST017827,2933.04
CUST001449,2932.95
CUST045946,2932.8199999999997
CUST031854,2932.5699999999997
CUST032070,2932.4
CUST014594,2932.31
CUST007407,2932.2999999999997
CUST020531,2932.08
CUST003075,2932.0299999999997
CUST033365,2932.01
CUST025689,2931.6
CUST029269,2931.05
CUST038437,2931.0
CUST036974,2931.0
CUST007851,2930.75
CUST010594,2930.7400000000002
CUST017434,2930.7
CUST021983,2930.62
CUST014849,2930.62
CUST040959,2930.55
CUST037174,2930.55
CUST000354,2930.54
CUST016183,2930.5
CUST001425,2930.46
CUST004505,2930.06
CUST029984,2930.04
CUST033143,2929.8
CUST002033,2929.69
CUST042893,2929.63
CUST024360,2929.05
CUST046347,2928.9300000000003
CUST024084,2928.6499999999996
CUST015482,2928.43
CUST048564,2928.38
CUST001318,2928.3100000000004
CUST037092,2928.09
CUST019563,2928.05
CUST040189,2927.7200000000003
